season,team,playerid,full_name,name,side,category,position,games,starts,years,av
2018,PIT,BurnMo99,Morgan Burnett,M.Burnett,D,DB,SS,11,2,8,1
2018,PIT,RidlSt00,Stevan Ridley,S.Ridley,,,,10,0,7,1
2018,PIT,BurnAr00,Artie Burns,A.Burns,D,DB,RCB,16,6,2,3
2018,PIT,RoetBe00,Ben Roethlisberger,B.Roethlisberger,O,QB,QB,16,16,14,14
2018,PIT,CanaKa00,Kameron Canaday,K.Canaday,,,,16,0,2,1
2018,PIT,RogeEl00,Eli Rogers,E.Rogers,O,WR,WR,3,3,2,1
2018,PIT,ChicAn00,Anthony Chickillo,A.Chickillo,,,,16,0,3,2
2018,PIT,SamuJa00,Jaylen Samuels,J.Samuels,O,RB,RB,14,3,0,3
2018,PIT,ConnJa00,James Conner,J.Conner,O,RB,RB,13,12,1,10
2018,PIT,SensCo00,Coty Sensabaugh,C.Sensabaugh,D,DB,RCB,15,10,6,4
2018,PIT,DangJo00,Jordan Dangerfield,J.Dangerfield,D,DB,FS,16,1,4,2
2018,PIT,SmitJu00,JuJu Smith-Schuster,J.Smith-Schuster,O,WR,WR,16,13,1,11
2018,PIT,DaviSe00,Sean Davis,S.Davis,D,DB,FS,15,15,2,6
2018,PIT,SuttCa00,Cameron Sutton,C.Sutton,D,DB,LCB,15,1,1,2
2018,SEA,HuntJo00,Joey Hunt,J.Hunt,O,OL,C,11,2,2,2
2018,SEA,ThorNe00,Neiko Thorpe,N.Thorpe,,,,12,0,6,1
2018,SEA,IfedGe00,Germain Ifedi,G.Ifedi,O,OL,T,15,15,2,7
2018,SEA,TurnMa00,Malik Turner,M.Turner,,,,6,0,0,0
2018,SEA,JackBr04,Branden Jackson,B.Jackson,D,DL,DE,9,1,2,1
2018,SEA,VannNi00,Nick Vannett,N.Vannett,O,TE,TE,15,9,2,3
2018,SEA,janikseb01,Sebastian Janikowski,S.Janikowski,S,K,K,16,0,18,3
2018,SEA,WagnBo00,Bobby Wagner,B.Wagner,D,LB,MLB,15,15,6,16
2018,SEA,JeffQu00,Quinton Jefferson,Q.Jefferson,D,DL,DE,16,12,2,6
2018,SEA,WilsRu00,Russell Wilson,R.Wilson,O,QB,QB,16,16,6,14
2018,SEA,JohnTo01,Tom Johnson,T.Johnson,D,DL,RDT,1,1,7,0
2018,SEA,WrigK.00,K.J. Wright,K.Wright,D,LB,LB,5,5,7,2
2018,SEA,JoneNa00,Nazair Jones,N.Jones,,,,9,0,1,1
2018,SEA,JordDi00,Dion Jordan,D.Jordan,D,DL,DE,12,3,5,3
2018,SEA,AlexMa00,Maurice Alexander,M.Alexander,,,,9,0,4,1
2018,SEA,KendMy00,Mychal Kendricks,M.Kendricks,D,LB,LB,4,3,6,2
2018,SEA,BaldDo00,Doug Baldwin,D.Baldwin,O,WR,WR,13,13,7,6
2018,SEA,KingAk00,Akeem King,A.King,D,DB,RCB,16,1,3,1
2018,SEA,BritJu00,Justin Britt,J.Britt,O,OL,C,16,15,4,7
2018,SEA,LockTy00,Tyler Lockett,T.Lockett,O,WR,WR,16,14,3,10
2018,SEA,BrowDu20,Duane Brown,D.Brown,O,OL,T,16,16,10,14
2018,SEA,LuanSh00,Shalom Luani,S.Luani,,,,12,0,1,1
2018,SEA,BrowJa03,Jaron Brown,J.Brown,O,WR,WR,16,2,5,2
2018,SEA,MaddTr01,Tre Madden,T.Madden,O,RB,FB,14,3,1,0
2018,SEA,CaliAu00,Austin Calitro,A.Calitro,D,LB,LB,16,5,0,3
2018,SEA,MarsBr00,Brandon Marshall,B.Marshall,O,WR,WR,7,2,12,1
2018,SEA,CarsCh00,Chris Carson,C.Carson,O,RB,RB,14,14,1,10
2018,SEA,MartJa02,Jacob Martin,J.Martin,,,,16,0,0,2
2018,SEA,ClarFr01,Frank Clark,F.Clark,D,DL,DE,16,16,3,10
2018,SEA,McDoBr01,Bradley McDougald,B.McDougald,D,DB,SS,16,16,5,7
2018,SEA,ColeJu01,Justin Coleman,J.Coleman,D,DB,CB,16,5,3,4
2018,SEA,McKiJ.00,J.D. McKissic,J.McKissic,,,,5,0,2,0
2018,SEA,DaniDa02,Darrell Daniels,D.Daniels,O,TE,TE,9,2,1,0
2018,SEA,MingBa00,Barkevious Mingo,B.Mingo,D,LB,LB,16,14,5,7
2018,SEA,DaviMi01,Mike Davis,M.Davis,O,RB,RB,15,2,3,6
2018,SEA,MoorDa03,David Moore,D.Moore,O,WR,WR,16,7,1,4
2018,SEA,DickEd00,Ed Dickson,E.Dickson,O,TE,TE,10,1,8,1
2018,SEA,NkanEl00,Elijah Nkansah,E.Nkansah,,,,1,0,0,0
2018,SEA,DickMi00,Michael Dickson,M.Dickson,S,P,P,16,0,0,3
2018,SEA,OttxTy00,Tyler Ott,T.Ott,,,,16,0,3,1
2018,SEA,DissWi00,Will Dissly,W.Dissly,O,TE,TE,4,4,0,2
2018,SEA,PennRa00,Rashaad Penny,R.Penny,,,,14,0,0,4
2018,SEA,ElleEm00,Emmanuel Ellerbee,E.Ellerbee,,,,4,0,0,0
2018,SEA,PociEt00,Ethan Pocic,E.Pocic,O,OL,LG,10,4,1,2
2018,SEA,FantGe00,George Fant,G.Fant,O,OL,T,16,7,2,5
2018,SEA,ProsC.00,C.J. Prosise,C.Prosise,,,,5,0,2,0
2018,SEA,FlowTr01,Tre Flowers,T.Flowers,D,DB,RCB,15,15,0,6
2018,SEA,ReedJa02,Jarran Reed,J.Reed,D,DL,LDT,16,16,2,9
2018,SEA,FlukDJ00,D.J. Fluker,D.Fluker,O,OL,RG,10,9,5,4
2018,SEA,ReynKe00,Keenan Reynolds,K.Reynolds,,,,2,0,0,0
2018,SEA,FordPo00,Poona Ford,P.Ford,D,DL,DT,11,1,0,2
2018,SEA,SimmJo00,Jordan Simmons,J.Simmons,O,OL,RG,6,3,0,2
2018,SEA,GracJe00,Jermaine Grace,J.Grace,,,,1,0,1,0
2018,SEA,StepSh00,Shamar Stephen,S.Stephen,D,DL,RDT,15,14,4,6
2018,SEA,GreeRa01,Rasheem Green,R.Green,,,,10,0,0,1
2018,SEA,SweeJ.00,J.R. Sweezy,J.Sweezy,O,OL,LG,15,15,6,7
2018,SEA,GrifSh01,Shaquem Griffin,S.Griffin,D,LB,LB,16,1,0,2
2018,SEA,SwooTy00,Tyrone Swoopes,T.Swoopes,O,TE,TE,1,1,1,0
2018,SEA,GrifSh00,Shaquill Griffin,S.Griffin,D,DB,LCB,16,16,1,7
2018,SEA,ThomEa99,Earl Thomas,E.Thomas,D,DB,FS,4,4,8,2
2018,SEA,HillDe02,Delano Hill,D.Hill,D,DB,SS,13,2,1,2
2018,SEA,ThomTe00,Tedric Thompson,T.Thompson,D,DB,FS,14,10,1,4
2018,SF,IgweGo00,Godwin Igwebuike,G.Igwebuike,,,,5,0,0,0
2018,SF,TaylJu00,Jullian Taylor,J.Taylor,,,,6,0,0,0
2018,SF,JameRi00,Richie James,R.James,O,WR,WR,13,2,0,2
2018,SF,TaylTr02,Trent Taylor,T.Taylor,,,,14,0,1,2
2018,SF,JoneD.01,D.J. Jones,D.Jones,D,DL,LDT,10,4,1,2
2018,SF,ThomSo00,Solomon Thomas,S.Thomas,D,DL,DE,16,13,1,6
2018,SF,JuszKy00,Kyle Juszczyk,K.Juszczyk,O,RB,FB,16,14,5,3
2018,SF,TomlLa01,Laken Tomlinson,L.Tomlinson,O,OL,LG,16,16,3,7
2018,SF,KittGe00,George Kittle,G.Kittle,O,TE,TE,16,16,1,10
2018,SF,WardJi01,Jimmie Ward,J.Ward,D,DB,FS,9,7,4,2
2018,SF,LeexEl00,Elijah Lee,E.Lee,D,LB,LB,16,5,1,4
2018,SF,WarnFr00,Fred Warner,F.Warner,D,LB,MLB,16,16,0,7
2018,SF,ArmsAr01,Arik Armstead,A.Armstead,D,DL,DE,16,16,3,7
2018,SF,MabiGr00,Greg Mabin,G.Mabin,D,DB,RCB,13,1,1,1
2018,SF,WatsDe99,Dekoda Watson,D.Watson,,,,4,0,8,0
2018,SF,BeatC.00,C.J. Beathard,C.Beathard,O,QB,QB,6,5,1,3
2018,SF,MagnEr00,Erik Magnuson,E.Magnuson,O,OL,C,4,1,1,1
2018,SF,WickCo00,Cole Wick,C.Wick,,,,5,0,2,0
2018,SF,BlaiRo00,Ronald Blair,R.Blair,,,,16,0,2,2
2018,SF,MarsCa00,Cassius Marsh,C.Marsh,D,DL,DE,16,3,4,3
2018,SF,WillKW00,K'Waun Williams,K.Williams,D,DB,CB,14,11,4,4
2018,SF,BoldVi00,Victor Bolden,V.Bolden,,,,4,0,1,0
2018,SF,McCaMa01,Max McCaffrey,M.McCaffrey,,,,1,0,1,0
2018,SF,WilsJe01,Jeff Wilson,J.Wilson,O,RB,RB,6,2,0,2
2018,SF,BourKe00,Kendrick Bourne,K.Bourne,O,WR,WR,16,8,1,4
2018,SF,McGlMi00,Mike McGlinchey,M.McGlinchey,O,OL,T,16,16,0,8
2018,SF,WithAh00,Ahkello Witherspoon,A.Witherspoon,D,DB,RCB,14,12,1,4
2018,SF,BreiMa00,Matt Breida,M.Breida,O,RB,RB,14,13,1,6
2018,SF,MitcEa99,Earl Mitchell,E.Mitchell,D,DL,LDT,14,12,8,5
2018,SF,BuckDe00,DeForest Buckner,D.Buckner,D,DL,RDT,16,16,2,10
2018,SF,MoorTa00,Tarvarius Moore,T.Moore,D,DB,RCB,16,2,0,1
2018,SF,CeleGa00,Garrett Celek,G.Celek,O,TE,TE,15,1,6,1
2018,SF,MorrAl00,Alfred Morris,A.Morris,O,RB,RB,12,1,6,3
2018,SF,ColbAd00,Adrian Colbert,A.Colbert,D,DB,FS,7,6,1,2
2018,SF,MoseEm00,Emmanuel Moseley,E.Moseley,,,,1,0,0,0
2018,SF,CoylBr00,Brock Coyle,B.Coyle,D,LB,LB,1,1,4,0
2018,SF,MostRa00,Raheem Mostert,R.Mostert,,,,9,0,3,2
2018,SF,DayxSh00,Sheldon Day,S.Day,,,,12,0,2,1
2018,SF,MullNi00,Nick Mullens,N.Mullens,O,QB,QB,8,8,0,6
2018,SF,DayeMa00,Matthew Dayes,M.Dayes,,,,7,0,1,0
2018,SF,NelsKy00,Kyle Nelson,K.Nelson,,,,12,0,6,1
2018,SF,DelaRy00,Ryan Delaire,R.Delaire,,,,2,0,3,0
2018,SF,NzeoMa00,Mark Nzeocha,M.Nzeocha,D,LB,LB,16,3,3,2
2018,SF,DunbSt00,Steven Dunbar,S.Dunbar,,,,1,0,0,0
2018,SF,OnwuJa00,James Onwualu,J.Onwualu,,,,5,0,1,0
2018,SF,DwelRo00,Ross Dwelley,R.Dwelley,,,,11,0,0,0
2018,SF,PersMi00,Michael Person,M.Person,O,OL,RG,16,16,7,7
2018,SF,ExumAn00,Antone Exum,A.Exum,D,DB,FS,15,7,4,3
2018,SF,PettDa00,Dante Pettis,D.Pettis,O,WR,WR,12,7,0,3
2018,SF,FostRe00,Reuben Foster,R.Foster,D,LB,LB,6,6,1,3
2018,SF,PiniBr00,Bradley Pinion,B.Pinion,S,P,P,16,0,3,2
2018,SF,GarcPi00,Pierre Garcon,P.Garcon,O,WR,WR,8,8,10,2
2018,SF,PoweTy01,Tyvis Powell,T.Powell,D,DB,SS,7,1,2,1
2018,SF,GarnJo00,Joshua Garnett,J.Garnett,,,,7,0,2,0
2018,SF,ReedD.00,D.J. Reed,D.Reed,D,DB,DB,15,2,0,1
2018,SF,GaroJi00,Jimmy Garoppolo,J.Garoppolo,O,QB,QB,3,3,4,2
2018,SF,RichWe00,Weston Richburg,W.Richburg,O,OL,C,15,15,4,6
2018,SF,GarvTe00,Terence Garvin,T.Garvin,,,,1,0,5,0
2018,SF,SherRi00,Richard Sherman,R.Sherman,D,DB,LCB,14,14,7,5
2018,SF,GillGa01,Garry Gilliam,G.Gilliam,,,,16,0,4,0
2018,SF,SmitMa02,Malcolm Smith,M.Smith,D,LB,LB,12,5,7,3
2018,SF,GoodMa00,Marquise Goodwin,M.Goodwin,O,WR,WR,11,8,5,3
2018,SF,StalJo20,Joe Staley,J.Staley,O,OL,T,16,16,11,8
2018,SF,gouldrob01,Robbie Gould,R.Gould,S,K,K,16,0,13,5
2018,SF,TartJa00,Jaquiski Tartt,J.Tartt,D,DB,SS,8,8,3,3
2018,SF,HarrMa03,Marcell Harris,M.Harris,D,DB,SS,8,5,0,2
2018,SF,HolbCo00,Colin Holba,C.Holba,,,,4,0,1,0
2018,SF,TaumPi00,Pita Taumoepenu,P.Taumoepenu,,,,4,0,1,0
2018,TB,ElliJa01,Javien Elliott,J.Elliott,D,DB,CB,15,5,2,2
2018,TB,SantCa01,Cairo Santos,C.Santos,,,,7,0,4,1
2018,TB,ErnsDo00,Donnie Ernsberger,D.Ernsberger,,,,2,0,0,0
2018,TB,ShawJo00,Josh Shaw,J.Shaw,,,,4,0,3,0
2018,TB,EvanJu00,Justin Evans,J.Evans,D,DB,S,10,10,1,4
2018,TB,SmitDo02,Donovan Smith,D.Smith,O,OL,T,16,16,3,10
2018,TB,EvanMi00,Mike Evans,M.Evans,O,WR,WR,16,16,4,11
2018,TB,SmitRy00,Ryan Smith,R.Smith,D,DB,CB,16,6,2,3
2018,TB,FitzRy00,Ryan Fitzpatrick,R.Fitzpatrick,O,QB,QB,8,7,13,7
2018,TB,SpenNo00,Noah Spence,N.Spence,,,,12,0,2,1
2018,TB,GholWi00,William Gholston,W.Gholston,D,DL,DT,16,2,5,2
2018,TB,StewM.00,M.J. Stewart,M.Stewart,D,DB,CB,11,5,0,2
2018,TB,GodwCh00,Chris Godwin,C.Godwin,O,WR,WR,16,5,1,6
2018,TB,GlanAd00,Adarius Taylor,A.Taylor,D,LB,MLB,15,10,4,5
2018,TB,GrimBr20,Brent Grimes,B.Grimes,D,DB,CB,13,13,11,4
2018,TB,VeaxVi00,Vita Vea,V.Vea,D,DL,DT,13,8,0,4
2018,TB,HargVe00,Vernon Hargreaves,V.Hargreaves,D,DB,CB,1,1,2,0
2018,TB,WatsJu01,Justin Watson,J.Watson,,,,12,0,0,0
2018,TB,HarrDe04,De'Vante Harris,D.Harris,D,DB,CB,10,1,2,1
2018,TB,WestLe00,Leonard Wester,L.Wester,O,OL,T,16,1,2,2
2018,TB,HarrDe06,Demone Harris,D.Harris,,,,2,0,0,0
2018,TB,WhitJo03,Jordan Whitehead,J.Whitehead,D,DB,S,15,11,0,3
2018,TB,HowaO.00,O.J. Howard,O.Howard,O,TE,TE,10,8,1,4
2018,TB,WillMa03,Marcus Williams,M.Williams,,,,2,0,4,0
2018,TB,AdamAn00,Andrew Adams,A.Adams,D,DB,S,13,4,2,2
2018,TB,HumpAd00,Adam Humphries,A.Humphries,O,WR,WR,16,10,3,6
2018,TB,WilsJe00,Jesus Wilson,J.Wilson,,,,5,0,1,0
2018,TB,AlexKw00,Kwon Alexander,K.Alexander,D,LB,MLB,6,6,3,3
2018,TB,IgweGo00,Godwin Igwebuike,G.Igwebuike,,,,1,0,0,0
2018,TB,WilsSh01,Shaun Wilson,S.Wilson,,,,5,0,0,0
2018,TB,AlleBe00,Beau Allen,B.Allen,D,DL,DT,14,8,4,4
2018,TB,JackDe00,DeSean Jackson,D.Jackson,O,WR,WR,12,10,10,6
2018,TB,WinsJa00,Jameis Winston,J.Winston,O,QB,QB,11,9,3,9
2018,TB,AngeBr00,Bryan Anger,B.Anger,S,P,P,16,0,6,2
2018,TB,JensRy00,Ryan Jensen,R.Jensen,O,OL,C,16,16,5,8
2018,TB,WortJe00,Jerel Worthy,J.Worthy,,,,4,0,6,0
2018,TB,AuclAn00,Antony Auclair,A.Auclair,O,TE,TE,16,10,1,0
2018,TB,JohnIs00,Isaiah Johnson,I.Johnson,D,DB,S,15,4,1,2
2018,TB,BarbPe01,Peyton Barber,P.Barber,O,RB,RB,16,16,2,4
2018,TB,JoneRo01,Ronald Jones,R.Jones,,,,9,0,0,0
2018,TB,BeneCa00,Caleb Benenoch,C.Benenoch,O,OL,RG,16,16,2,8
2018,TB,LedbJe00,Jeremiah Ledbetter,J.Ledbetter,,,,1,0,1,0
2018,TB,BondDe00,Devante Bond,D.Bond,D,LB,LB,11,4,1,2
2018,TB,LiedMi00,Mike Liedtke,M.Liedtke,,,,9,0,1,0
2018,TB,BratCa00,Cameron Brate,C.Brate,O,TE,TE,16,2,4,2
2018,TB,LyncCa00,Cameron Lynch,C.Lynch,,,,16,0,3,1
2018,TB,BullRi00,Riley Bullough,R.Bullough,D,LB,MLB,9,3,1,2
2018,TB,MarpAl00,Ali Marpet,A.Marpet,O,OL,LG,16,16,3,8
2018,TB,CappAl00,Alex Cappa,A.Cappa,,,,6,0,0,0
2018,TB,MartFr00,Freddie Martino,F.Martino,,,,4,0,4,0
2018,TB,CataCh00,Chandler Catanzaro,C.Catanzaro,S,K,K,9,0,4,0
2018,TB,McCoGe99,Gerald McCoy,G.McCoy,D,DL,DT,14,14,8,6
2018,TB,CichJa00,Jack Cichy,J.Cichy,,,,6,0,0,0
2018,TB,MintKe00,Kevin Minter,K.Minter,,,,5,0,5,0
2018,TB,ClarWi00,Will Clarke,W.Clarke,,,,3,0,4,0
2018,TB,NassCa00,Carl Nassib,C.Nassib,D,DL,DE,15,9,2,5
2018,TB,ContCh00,Chris Conte,C.Conte,D,DB,S,3,3,7,1
2018,TB,NuneRa00,Rakeem Nunez-Roches,R.Nunez-Roches,,,,3,0,3,0
2018,TB,CrosAl00,Alan Cross,A.Cross,O,TE,TE,14,3,2,0
2018,TB,OgunDa00,Dare Ogunbowale,D.Ogunbowale,,,,2,0,1,0
2018,TB,CurrVi00,Vinny Curry,V.Curry,D,DL,DE,12,7,6,3
2018,TB,PierJa99,Jason Pierre-Paul,J.Pierre-Paul,D,DL,DE,16,16,8,8
2018,TB,DaviLa00,Lavonte David,L.David,D,LB,LB,14,14,6,7
2018,TB,RiveDa00,David Rivers,D.Rivers,,,,2,0,1,0
2018,TB,DaviCa02,Carlton Davis,C.Davis,D,DB,CB,13,12,0,4
2018,TB,RodgJa00,Jacquizz Rodgers,J.Rodgers,,,,16,0,7,3
2018,TB,DietEv00,Evan Dietrich-Smith,E.Dietrich-Smith,,,,7,0,9,0
2018,TB,SanbGa00,Garrison Sanborn,G.Sanborn,,,,16,0,9,1
2018,TB,DotsDe00,Demar Dotson,D.Dotson,O,OL,T,15,15,9,9
2018,TEN,FincSh00,Sharif Finch,S.Finch,,,,15,0,0,2
2018,TEN,SharTa00,Tajae Sharpe,T.Sharpe,O,WR,WR,16,13,2,3
2018,TEN,FirkAn00,Anthony Firkser,A.Firkser,,,,12,0,0,2
2018,TEN,SimsLe00,LeShaun Sims,L.Sims,D,DB,CB,16,2,2,2
2018,TEN,FlueDa00,David Fluellen,D.Fluellen,,,,7,0,1,0
2018,TEN,SmitJo01,Jonnu Smith,J.Smith,O,TE,TE,13,12,1,2
2018,TEN,GabbBl00,Blaine Gabbert,B.Gabbert,O,QB,QB,8,3,7,2
2018,TEN,SpaiQu00,Quinton Spain,Q.Spain,O,OL,LG,15,15,3,6
2018,TEN,HarrNi00,Nigel Harris,N.Harris,,,,2,0,1,0
2018,TEN,SpilRo00,Robert Spillane,R.Spillane,,,,2,0,0,0
2018,TEN,HenrDe00,Derrick Henry,D.Henry,O,RB,RB,16,12,2,7
2018,TEN,StinAa00,Aaron Stinnie,A.Stinnie,,,,1,0,0,0
2018,TEN,JackAd00,Adoree' Jackson,A.Jackson,D,DB,CB,16,13,1,6
2018,TEN,StocLu00,Luke Stocker,L.Stocker,O,TE,TE,16,11,7,1
2018,TEN,JennDa00,Darius Jennings,D.Jennings,,,,16,0,3,2
2018,TEN,SuccRy44,Ryan Succop,R.Succop,S,K,K,16,0,9,3
2018,TEN,JohnAu01,Austin Johnson,A.Johnson,D,DL,NT,16,9,2,5
2018,TEN,TaylTa00,Taywan Taylor,T.Taylor,O,WR,WR,13,5,1,4
2018,TEN,JoneBe01,Ben Jones,B.Jones,O,OL,C,16,16,6,7
2018,TEN,TrawBr00,Brynden Trawick,B.Trawick,,,,16,0,5,1
2018,TEN,JoneDa04,DaQuan Jones,D.Jones,D,DL,DE,16,16,4,8
2018,TEN,VaccKe00,Kenny Vaccaro,K.Vaccaro,D,DB,SS,13,13,5,6
2018,TEN,KaluJo00,Joshua Kalu,J.Kalu,,,,5,0,0,0
2018,TEN,WalkHu00,Delanie Walker,D.Walker,O,TE,TE,1,1,12,0
2018,TEN,KellDe00,Dennis Kelly,D.Kelly,O,OL,T,11,5,6,2
2018,TEN,WallAa00,Aaron Wallace,A.Wallace,,,,1,0,2,0
2018,TEN,KernBr20,Brett Kern,B.Kern,S,P,P,16,0,10,3
2018,TEN,WillNi02,Nick Williams,N.Williams,,,,2,0,5,0
2018,TEN,KilgDa01,Darius Kilgo,D.Kilgo,,,,11,0,3,1
2018,TEN,WoodWe20,Wesley Woodyard,W.Woodyard,D,LB,LB,14,14,10,9
2018,TEN,KlinJo01,Josh Kline,J.Kline,O,OL,RG,16,16,5,7
2018,TEN,BateDa00,Daren Bates,D.Bates,,,,16,0,5,1
2018,TEN,LandHa00,Harold Landry,H.Landry,D,LB,LB,15,3,0,3
2018,TEN,BatsCa00,Cameron Batson,C.Batson,O,WR,WR,11,2,0,1
2018,TEN,LeviCo00,Corey Levin,C.Levin,O,OL,LG,16,1,0,1
2018,TEN,BrinBe00,Beau Brinkley,B.Brinkley,,,,16,0,6,1
2018,TEN,LewaTa00,Taylor Lewan,T.Lewan,O,OL,T,15,15,4,10
2018,TEN,BrowJa06,Jayon Brown,J.Brown,D,LB,LB,16,9,1,8
2018,TEN,LewiDi00,Dion Lewis,D.Lewis,O,RB,RB,16,7,7,6
2018,TEN,ButlMa01,Malcolm Butler,M.Butler,D,DB,CB,16,11,4,6
2018,TEN,LewiKe00,Kendrick Lewis,K.Lewis,D,DB,SS,13,3,8,2
2018,TEN,ByarKe01,Kevin Byard,K.Byard,D,DB,FS,16,16,2,8
2018,TEN,LogaBe00,Bennie Logan,B.Logan,,,,15,0,5,1
2018,TEN,CaseJu00,Jurrell Casey,J.Casey,D,DL,DT,15,15,7,12
2018,TEN,MariMa01,Marcus Mariota,M.Mariota,O,QB,QB,14,13,3,9
2018,TEN,CompWi00,William Compton,W.Compton,D,LB,LB,12,2,5,2
2018,TEN,MarzTy01,Tyler Marz,T.Marz,O,OL,T,6,1,0,1
2018,TEN,ConkJa00,Jack Conklin,J.Conklin,O,OL,T,9,9,2,5
2018,TEN,MattRi00,Rishard Matthews,R.Matthews,,,,3,0,6,0
2018,TEN,CorrKa00,Kamalei Correa,K.Correa,D,LB,LB,13,4,2,3
2018,TEN,McNiJe00,Jeremy McNichols,J.McNichols,,,,1,0,1,0
2018,TEN,CruiDa00,Dane Cruikshank,D.Cruikshank,,,,12,0,0,1
2018,TEN,MorgDe99,Derrick Morgan,D.Morgan,D,LB,LB,13,12,8,6
2018,TEN,DaviCo03,Corey Davis,C.Davis,O,WR,WR,16,16,1,7
2018,TEN,OrakBr99,Brian Orakpo,B.Orakpo,D,LB,LB,13,13,9,7
2018,TEN,DawkDa01,Dalyn Dawkins,D.Dawkins,,,,2,0,0,0
2018,TEN,PampKe00,Kevin Pamphile,K.Pamphile,O,OL,T,3,2,4,1
2018,TEN,DickMa00,Matt Dickerson,M.Dickerson,,,,3,0,0,0
2018,TEN,PaszAu00,Austin Pasztor,A.Pasztor,,,,2,0,6,0
2018,TEN,DurdKe00,Kenneth Durden,K.Durden,,,,5,0,0,0
2018,TEN,PruiMy00,MyCole Pruitt,M.Pruitt,O,TE,TE,15,1,3,1
2018,TEN,EvanRa01,Rashaan Evans,R.Evans,D,LB,LB,15,7,0,5
2018,TEN,RyanLo00,Logan Ryan,L.Ryan,D,DB,CB,14,14,5,6
2018,WAS,DunbQu00,Quinton Dunbar,Q.Dunbar,D,DB,CB,7,6,3,3
2018,WAS,NichMo00,Montae Nicholson,M.Nicholson,D,DB,SS,14,7,1,3
2018,WAS,DunnCa00,Casey Dunn,C.Dunn,,,,2,0,0,0
2018,WAS,NormJo01,Josh Norman,J.Norman,D,DB,CB,16,16,6,7
2018,WAS,EastAn01,Andrew East,A.East,,,,3,0,0,0
2018,WAS,NsekTy00,Ty Nsekhe,T.Nsekhe,O,OL,T,14,5,6,3
2018,WAS,EverDe01,Deshazor Everett,D.Everett,D,DB,S,16,3,3,2
2018,WAS,ParrTi00,Timon Parris,T.Parris,,,,1,0,0,0
2018,WAS,FlanMa00,Matt Flanagan,M.Flanagan,O,WR,WR,3,1,0,0
2018,WAS,PaynDa00,Da'Ron Payne,D.Payne,D,DL,NT,16,16,0,8
2018,WAS,FloyMi00,Michael Floyd,M.Floyd,O,WR,WR,13,3,6,1
2018,WAS,PeriSa00,Samaje Perine,S.Perine,,,,5,0,1,0
2018,WAS,FostMa00,Mason Foster,M.Foster,D,LB,MLB,16,16,7,9
2018,WAS,PeteAd01,Adrian Peterson,A.Peterson,O,RB,RB,16,16,11,7
2018,WAS,FullKy01,Kyle Fuller,K.Fuller,,,,2,0,1,0
2018,WAS,QuicBr00,Brian Quick,B.Quick,O,WR,WR,6,3,6,0
2018,WAS,DionSh00,Shaun Dion Hamilton,S.Hamilton,D,LB,LB,16,4,0,3
2018,WAS,QuinTr00,Trey Quinn,T.Quinn,O,WR,WR,3,2,0,1
2018,WAS,HarrMa05,Maurice Harris,M.Harris,O,WR,WR,12,7,2,2
2018,WAS,ReavJe00,Jeremy Reaves,J.Reaves,,,,2,0,0,0
2018,WAS,HarvJo01,Josh Harvey-Clemons,J.Harvey-Clemons,,,,16,0,1,1
2018,WAS,ReedJo02,Jordan Reed,J.Reed,O,TE,TE,13,8,5,4
2018,WAS,HolsJo01,Joshua Holsey,J.Holsey,,,,1,0,1,0
2018,WAS,RichPa01,Paul Richardson,P.Richardson,O,WR,WR,7,4,4,2
2018,WAS,HoodEv99,Evander Hood,E.Hood,,,,4,0,9,0
2018,WAS,RoulCh00,Chase Roullier,C.Roullier,O,OL,C,16,16,1,6
2018,WAS,HopkDu00,Dustin Hopkins,D.Hopkins,S,K,K,16,0,5,5
2018,WAS,SancMa00,Mark Sanchez,M.Sanchez,O,QB,QB,2,1,9,0
2018,WAS,HowaAu20,Austin Howard,A.Howard,O,OL,RG,5,1,8,1
2018,WAS,ScheBr00,Brandon Scherff,B.Scherff,O,OL,RG,8,8,3,3
2018,WAS,AlexAd00,Adonis Alexander,A.Alexander,,,,9,0,0,1
2018,WAS,IoanMa01,Matthew Ioannidis,M.Ioannidis,D,DL,DE,14,9,2,5
2018,WAS,SettTi00,Tim Settle,T.Settle,,,,16,0,0,1
2018,WAS,AlleJo01,Jonathan Allen,J.Allen,D,DL,DE,16,16,1,8
2018,WAS,JohnDa09,Danny Johnson,D.Johnson,D,DB,DB,14,1,0,1
2018,WAS,SimsCa00,Cam Sims,C.Sims,,,,1,0,0,0
2018,WAS,AndeRy00,Ryan Anderson,R.Anderson,,,,13,0,1,1
2018,WAS,JohnJo05,Josh Johnson,J.Johnson,O,QB,QB,4,3,10,2
2018,WAS,SmitAl03,Alex Smith,A.Smith,O,QB,QB,10,10,13,6
2018,WAS,ApkeTr00,Troy Apke,T.Apke,,,,2,0,0,0
2018,WAS,KellRo00,Robert Kelley,R.Kelley,,,,2,0,2,0
2018,WAS,SmitMa03,Marcus Smith,M.Smith,,,,2,0,4,0
2018,WAS,BergTo00,Tony Bergstrom,T.Bergstrom,O,OL,RG,13,8,6,4
2018,WAS,KeriZa00,Zac Kerin,Z.Kerin,O,OL,RG,2,1,4,0
2018,WAS,SmitPr00,Preston Smith,P.Smith,D,LB,LB,16,16,3,8
2018,WAS,BibbKa00,Kapri Bibbs,K.Bibbs,,,,10,0,4,1
2018,WAS,KerrRy00,Ryan Kerrigan,R.Kerrigan,D,LB,LB,16,16,7,10
