game_id,off_pos,official_id,name
1999_05_NYG_ARI,LJ,MariRo0r,Ron Mariucci
1999_05_NYG_ARI,BJ,WaggBo0r,Bob Waggoner
1999_05_NYG_ARI,SJ,LaneGa0r,Gary Lane
1999_05_NYG_ARI,FJ,MackKe0r,Keven Mack
1999_05_PIT_BUF,R,HochEd0r,Ed Hochuli
1999_05_PIT_BUF,U,BrowCh0r,Chad Brown
1999_05_PIT_BUF,DJ,HaywGe0r,George Hayward
1999_05_PIT_BUF,LJ,SpanMi0r,Michael Spanier
1999_05_PIT_BUF,BJ,CareDo0r,Don Carey
1999_05_PIT_BUF,SJ,HayeLa0r,Laird Hayes
1999_05_PIT_BUF,FJ,SaraJi0r,Jim Saracino
1999_05_SD_DET,R,ColeWa0r,Walt Coleman
1999_05_SD_DET,U,RiceJe0r,Jeff Rice
1999_05_SD_DET,DJ,HameDa0r,Dale Hamer
1999_05_SD_DET,LJ,SteiMa0r,Mark Steinkerchner
1999_05_SD_DET,BJ,LawiRo0r,Robert Lawing
1999_05_SD_DET,SJ,DunnNe0r,Neely Dunn
1999_05_SD_DET,FJ,McGrBo0r,Bob McGrath
1999_05_SF_STL,R,CaroBi0r,Bill Carollo
1999_05_SF_STL,U,HannBu0r,Butch Hannah
1999_05_SF_STL,DJ,VeteTo0r,Tony Veteri
1999_05_SF_STL,LJ,MontBe0r,Ben Montgomery
1999_05_SF_STL,BJ,PagaPe0r,Perry Paganelli
1999_05_SF_STL,SJ,RoseLa0r,Larry Rose
1999_05_SF_STL,FJ,MillTi0r,Tim Millis
1999_05_TB_GB,R,LuckPh0r,Phil Luckett
1999_05_TB_GB,U,WagnBo0r,Bob Wagner
1999_05_TB_GB,DJ,SlauGa0r,Gary Slaughter
1999_05_TB_GB,LJ,BostBy0r,Byron Boston
1999_05_TB_GB,BJ,LeavBi0r,Bill Leavy
1999_05_TB_GB,SJ,LiebRo0r,Ron Liebsack
1999_05_TB_GB,FJ,WardDa0r,David Warden
1999_06_CAR_SF,R,McElBo0r,Bob McElwee
1999_06_CAR_SF,U,DawsSc0r,Scott Dawson
1999_06_CAR_SF,DJ,WilsJa0r,James Wilson
1999_06_CAR_SF,LJ,PharRo0r,Ron Phares
1999_06_CAR_SF,BJ,LoveBi0r,Bill Lovett
1999_06_CAR_SF,SJ,BakeKe0r,Ken Baker
1999_06_CAR_SF,FJ,HoweJi0r,Jim Howey
1999_06_CLE_JAX,R,CorrTo0r,Tony Corrente
1999_06_CLE_JAX,U,BotcRo0r,Ron Botchan
1999_06_CLE_JAX,DJ,GlerTe0r,Terry Glerke
1999_06_CLE_JAX,LJ,BarnTo0r,Tom Barnes
1999_06_CLE_JAX,BJ,HortBu0r,Buddy Horton
1999_06_CLE_JAX,SJ,ToolDo0r,Doug Toole
1999_06_CLE_JAX,FJ,SiffTo0r,Tom Sifferman
1999_06_DAL_NYG,R,HantDi0r,Dick Hantak
1999_06_DAL_NYG,U,MadsCa0r,Carl Madsen
1999_06_DAL_NYG,DJ,BaltMa0r,Mark Baltz
1999_06_DAL_NYG,LJ,StepTo0r,Tom Stephan
1999_06_DAL_NYG,BJ,DorkDo0r,Don Dorkowski
1999_06_DAL_NYG,SJ,CarlDo0r,Don Carlsen
1999_06_DAL_NYG,FJ,SteeSc0r,Scott Steenson
1999_06_GB_DEN,R,WhitTo0r,Tom White
1999_06_GB_DEN,U,QuirJi0r,Jim Quirk
1999_06_GB_DEN,DJ,WeidPa0r,Paul Weidner
1999_06_GB_DEN,LJ,MariRo0r,Ron Marinucci
1999_06_GB_DEN,BJ,WaggBo0r,Bob Waggoner
1999_06_GB_DEN,SJ,LaneGa0r,Gary Lane
1999_06_GB_DEN,FJ,EdwaSc0r,Scott Edwards
1999_06_IND_NYJ,R,ColeWa0r,Walt Coleman
1999_06_IND_NYJ,U,RiceJe0r,Jeff Rice
1999_06_IND_NYJ,DJ,HameDa0r,Dale Hamer
1999_06_IND_NYJ,LJ,SteiMa0r,Mark Steinkerchner
1999_06_IND_NYJ,BJ,LawiRo0r,Robert Lawing
1999_06_IND_NYJ,SJ,DunnNe0r,Neely Dunn
1999_06_IND_NYJ,FJ,McGrBo0r,Bob McGrath
1999_06_MIA_NE,R,HochEd0r,Ed Hochuli
1999_06_MIA_NE,U,BrowCh0r,Chad Brown
1999_06_MIA_NE,DJ,HaywGe0r,George Hayward
1999_06_MIA_NE,LJ,SpanMi0r,Michael Spanier
1999_06_MIA_NE,BJ,CareDo0r,Don Carey
1999_06_MIA_NE,SJ,HayeLa0r,Laird Hayes
1999_06_MIA_NE,FJ,SaraJi0r,Jim Saracino
1999_06_MIN_DET,R,WintRo0r,Ron Winter
1999_06_MIN_DET,U,CoukEd0r,Ed Coukart
1999_06_MIN_DET,DJ,RiveSa0r,Sanford Rivers
1999_06_MIN_DET,LJ,MaurBr0r,Bruce Maurer
1999_06_MIN_DET,BJ,SmitBi0r,Billy Smith
1999_06_MIN_DET,SJ,HillTo0r,Tom Hill
1999_06_MIN_DET,FJ,ZimmSt0r,Steven Zimmer
1999_06_OAK_BUF,R,GrieJo0r,Johnny Grier
1999_06_OAK_BUF,U,BallBr0r,Brian Balliet
1999_06_OAK_BUF,DJ,StabTo0r,Tom Stabile
1999_06_OAK_BUF,LJ,AndeDa0r,Dave Anderson
1999_06_OAK_BUF,BJ,GreeSc0r,Scott Green
1999_06_OAK_BUF,SJ,LookDe0r,Dean Look
1999_06_OAK_BUF,FJ,CarrDu0r,Duke Carroll
1999_06_PHI_CHI,R,LuckPh0r,Phil Luckett
1999_06_PHI_CHI,U,WagnBo0r,Bob Wagner
1999_06_PHI_CHI,DJ,SlauGa0r,Gary Slaughter
1999_06_PHI_CHI,LJ,BostBy0r,Byron Boston
1999_06_PHI_CHI,BJ,LeavBi0r,Bill Leavy
1999_06_PHI_CHI,SJ,LiebRo0r,Ron Liebsack
1999_06_PHI_CHI,FJ,WardDa0r,David Warden
1999_06_PIT_CIN,R,TripJe0r,Jeff Triplette
1999_06_PIT_CIN,U,DaopJi0r,Jim Daopoulos
1999_06_PIT_CIN,DJ,FranEa0r,Earnie Frantz
1999_06_PIT_CIN,LJ,ArthGa0r,Gary Arthur
1999_06_PIT_CIN,BJ,SkelBo0r,Bobby Skelton
1999_06_PIT_CIN,SJ,McAuTe0r,Terry McAuley
1999_06_PIT_CIN,FJ,CheeBo0r,Boris Cheek
1999_06_SEA_SD,R,CaroBi0r,Bill Carollo
1999_06_SEA_SD,U,HannBu0r,Butch Hannah
1999_06_SEA_SD,DJ,VeteTo0r,Tony Veteri
1999_06_SEA_SD,LJ,MontBe0r,Ben Montgomery
1999_06_SEA_SD,BJ,PagaPe0r,Perry Paganelli
1999_06_SEA_SD,SJ,RoseLa0r,Larry Rose
1999_06_SEA_SD,FJ,MillTi0r,Tim Millis
1999_06_STL_ATL,R,BlumRo0r,Ron Blum
1999_06_STL_ATL,U,GereNe0r,Neil Gereb
1999_06_STL_ATL,DJ,WillDa0r,Dale Williams
1999_06_STL_ATL,LJ,StewCh0r,Charles Stewart
1999_06_STL_ATL,BJ,SchmBi0r,Bill Schmitz
1999_06_STL_ATL,SJ,FincTo0r,Tom Fincken
1999_06_STL_ATL,FJ,BaetPa0r,Paul Baetz
1999_06_TEN_NO,R,KukaBe0r,Bernie Kukar
1999_06_TEN_NO,U,PagaCa0r,Carl Paganelli
1999_06_TEN_NO,DJ,JohnTo0r,Tom Johnson
1999_06_TEN_NO,LJ,AndeWa0r,Walt Anderson
1999_06_TEN_NO,BJ,ReelRi0r,Richard Reels
1999_06_TEN_NO,SJ,WyanDa0r,Dave Wyant
1999_06_TEN_NO,FJ,McPeLl0r,Lloyd McPeters
1999_06_WAS_ARI,R,AustGe0r,Gerry Austin
1999_06_WAS_ARI,U,DukeJi0r,Jim Duke
1999_06_WAS_ARI,DJ,SchlJo0r,John Schleyer
1999_06_WAS_ARI,LJ,BaynRo0r,Ron Baynes
1999_06_WAS_ARI,BJ,VaugJa0r,Jack Vaughan
1999_06_WAS_ARI,SJ,PattRi0r,Rick Patterson
1999_06_WAS_ARI,FJ,MackKe0r,Keven Mack
1999_07_ATL_PIT,R,WintRo0r,Ron Winter
1999_07_ATL_PIT,U,CoukEd0r,Ed Coukart
1999_07_ATL_PIT,DJ,RiveSa0r,Sanford Rivers
1999_07_ATL_PIT,LJ,MaurBr0r,Bruce Maurer
1999_07_ATL_PIT,BJ,SmitBi0r,Billy Smith
1999_07_ATL_PIT,SJ,HillTo0r,Tom Hill
1999_07_ATL_PIT,FJ,ZimmSt0r,Steven Zimmer
1999_07_BUF_SEA,R,WhitTo0r,Tom White
1999_07_BUF_SEA,U,QuicJi0r,Jim Quick
1999_07_BUF_SEA,DJ,WeidPa0r,Paul Weidner
1999_07_BUF_SEA,LJ,MariRo0r,Ron Marinucci
1999_07_BUF_SEA,BJ,WaggBo0r,Bob Waggoner
1999_07_BUF_SEA,SJ,LaneGa0r,Gary Lane
1999_07_BUF_SEA,FJ,EdwaSc0r,Scott Edwards
1999_07_CHI_TB,R,CorrTo0r,Tony Corrente
1999_07_CHI_TB,U,BotcRo0r,Ron Botchan
1999_07_CHI_TB,DJ,GierTe0r,Terry Gierke
1999_07_CHI_TB,LJ,BarnTo0r,Tom Barnes
1999_07_CHI_TB,BJ,HortBu0r,Buddy Horton
1999_07_CHI_TB,SJ,ToolDo0r,Doug Toole
1999_07_CHI_TB,FJ,SiffTo0r,Tom Sifferman
1999_07_CIN_IND,R,HochEd0r,Ed Hochuli
1999_07_CIN_IND,U,BrowCh0r,Chad Brown
1999_07_CIN_IND,DJ,HaywGe0r,George Hayward
1999_07_CIN_IND,LJ,SpanMi0r,Michael Spanier
1999_07_CIN_IND,BJ,CareDo0r,Don Carey
1999_07_CIN_IND,SJ,HayeLa0r,Laird Hayes
1999_07_CIN_IND,FJ,SaraJi0r,Jim Saracino
1999_07_CLE_STL,R,ColeWa0r,Walt Coleman
1999_07_CLE_STL,U,RiceJe0r,Jeff Rice
1999_07_CLE_STL,DJ,HameDa0r,Dale Hamer
1999_07_CLE_STL,LJ,SteiMa0r,Mark Steinkerchner
1999_07_CLE_STL,BJ,LawiRo0r,Robert Lawing
1999_07_CLE_STL,SJ,DunnNe0r,Neely Dunn
1999_07_CLE_STL,FJ,McGrBo0r,Bob McGrath
1999_07_DEN_NE,R,AustGe0r,Gerry Austin
1999_07_DEN_NE,U,DukeJi0r,Jim Duke
1999_07_DEN_NE,DJ,SchlJo0r,John Schleyer
1999_07_DEN_NE,LJ,BaynRo0r,Ron Baynes
1999_07_DEN_NE,BJ,VaugJa0r,Jack Vaughan
1999_07_DEN_NE,SJ,PattRi0r,Rick Patterson
1999_07_DEN_NE,FJ,MackKe0r,Kevin Mack
1999_07_DET_CAR,R,BlumRo0r,Ron Blum
1999_07_DET_CAR,U,WilsSt0r,Steve Wilson
1999_07_DET_CAR,DJ,HittMa0r,Mark Hittner
1999_07_DET_CAR,LJ,PoinAa0r,Aaron Pointer
1999_07_DET_CAR,BJ,DornKi0r,Kirk Dornan
1999_07_DET_CAR,SJ,SpykBi0r,Bill Spyksma
1999_07_DET_CAR,FJ,JuryAl0r,Al Jury
1999_07_GB_SD,R,McElBo0r,Bob McElwee
1999_07_GB_SD,U,DawsSc0r,Scott Dawson
1999_07_GB_SD,DJ,WilsJa0r,James Wilson
1999_07_GB_SD,LJ,PharRo0r,Ron Phares
1999_07_GB_SD,BJ,HoweJi0r,Jim Howey
1999_07_GB_SD,SJ,BakeKe0r,ken Baker
1999_07_GB_SD,FJ,LoveBi0r,Bill Lovett
1999_07_KC_BAL,R,GrieJo0r,Johnny Grier
1999_07_KC_BAL,U,BallBr0r,Brian Balliet
1999_07_KC_BAL,DJ,StabTo0r,Tom Stabile
1999_07_KC_BAL,LJ,AndeDa0r,Dave Anderson
1999_07_KC_BAL,BJ,GreeSc0r,Scott Green
1999_07_KC_BAL,SJ,LookDe0r,Dean Look
1999_07_KC_BAL,FJ,CarrDu0r,Duke Carroll
1999_07_NO_NYG,R,LuckPh0r,Phil Luckett
1999_07_NO_NYG,U,WaggBo0r,Bob Waggoner
1999_07_NO_NYG,DJ,SlauGa0r,Gary Slaughter
1999_07_NO_NYG,LJ,BostBy0r,Byron Boston
1999_07_NO_NYG,BJ,LeavBi0r,Bill Leavy
1999_07_NO_NYG,SJ,LiebRo0r,Ron Liebsack
1999_07_NO_NYG,FJ,WardDa0r,David Warden
1999_07_NYJ_OAK,R,TripJe0r,Jeff Triplette
1999_07_NYJ_OAK,U,DaopJi0r,Jim Daopoulos
1999_07_NYJ_OAK,DJ,FranEa0r,Earnie Frantz
1999_07_NYJ_OAK,LJ,ArthGa0r,Gary Arthur
1999_07_NYJ_OAK,BJ,SkelBo0r,Bobby Skelton
1999_07_NYJ_OAK,SJ,McAuTe0r,Terry McAulay
1999_07_NYJ_OAK,FJ,CheeBo0r,Boris Cheek
1999_07_PHI_MIA,R,NemmLa0r,Larry Nemmers
1999_07_PHI_MIA,U,GereNe0r,Neil Gereb
1999_07_PHI_MIA,DJ,WillDa0r,Dale Williams
1999_07_PHI_MIA,LJ,StewCh0r,Charles Stewart
1999_07_PHI_MIA,BJ,SchmBi0r,Bill Schmitz
1999_07_PHI_MIA,SJ,FincTo0r,Tom Fincken
1999_07_PHI_MIA,FJ,BaetPa0r,Paul Baetz
1999_07_SF_MIN,R,HantDi0r,Dick Hantak
1999_07_SF_MIN,U,MadsCa0r,Carl Madsen
1999_07_SF_MIN,DJ,BaltMa0r,Mark Baltz
1999_07_SF_MIN,LJ,StepTo0r,Tom Stephan
1999_07_SF_MIN,BJ,DorkDo0r,Don Dorkowski
1999_07_SF_MIN,SJ,CarlDo0r,Don Carlsen
1999_07_SF_MIN,FJ,SteeSc0r,Scott Steenson
1999_07_WAS_DAL,R,CareMi0r,Mike Carey
1999_07_WAS_DAL,U,DeFeGa0r,Garth DeFelice
1999_07_WAS_DAL,DJ,SemoSi0r,Sid Semon
1999_07_WAS_DAL,LJ,AndeWa0r,Walt Anderson
1999_07_WAS_DAL,BJ,SpitRo0r,Ron Spitler
1999_07_WAS_DAL,SJ,MoorTo0r,Tommy Moore
1999_07_WAS_DAL,FJ,MorePe0r,Peter Morelli
1999_08_BUF_BAL,R,TripJe0r,Jeff Triplette
1999_08_BUF_BAL,U,DaopJi0r,Jim Daopoulos
1999_08_BUF_BAL,DJ,FranEa0r,Earnie Frantz
1999_08_BUF_BAL,LJ,ArthGa0r,Gary Arthur
1999_08_BUF_BAL,BJ,SkelBo0r,Bobby Skelton
1999_08_BUF_BAL,SJ,McAuTe0r,Terry McAulay
1999_08_BUF_BAL,FJ,CheeBo0r,Boris Cheek
1999_08_CAR_ATL,R,WhitTo0r,Tom White
1999_08_CAR_ATL,U,QuirJi0r,Jim Quirk
1999_08_CAR_ATL,DJ,WeidPa0r,Paul Weidner
1999_08_CAR_ATL,LJ,MariRo0r,Ron Marinucci
1999_08_CAR_ATL,BJ,WaggBo0r,Bob Waggoner
1999_08_CAR_ATL,SJ,LaneGa0r,Gary Lane
1999_08_CAR_ATL,FJ,EdwaSc0r,Scott Edwards
1999_08_CHI_WAS,R,ColeWa0r,Walt Coleman
1999_08_CHI_WAS,U,RiceJe0r,Jeff Rice
1999_08_CHI_WAS,DJ,HameDa0r,Dale Hamer
1999_08_CHI_WAS,LJ,SteiMa0r,Mark Steinkerchner
1999_08_CHI_WAS,BJ,LawiRo0r,Robert Lawing
1999_08_CHI_WAS,SJ,DunnNe0r,Neely Dunn
1999_08_CHI_WAS,FJ,McCrBo0r,Bob McCrath
1999_08_CLE_NO,R,CareMi0r,Mike Carey
1999_08_CLE_NO,U,DeFeGa0r,Garth DeFelice
1999_08_CLE_NO,DJ,SemoSi0r,Sid Semon
1999_08_CLE_NO,LJ,AndeWa0r,Walt Anderson
1999_08_CLE_NO,BJ,SpitRo0r,Ron Spitler
1999_08_CLE_NO,SJ,MoorTo0r,Tommy Moore
1999_08_CLE_NO,FJ,MorePe0r,Peter Morelli
1999_08_DAL_IND,R,CaroBi0r,Bill Carolo
1999_08_DAL_IND,U,HannBu0r,Butch Hannah
1999_08_DAL_IND,DJ,VeteTo0r,Tony Veteri
1999_08_DAL_IND,LJ,MontBe0r,Ben Montgomery
1999_08_DAL_IND,BJ,PagaPe0r,Perry Paganelliy
1999_08_DAL_IND,SJ,RoseLa0r,Larry Rose
1999_08_DAL_IND,FJ,MillTi0r,Tim Millis
1999_08_JAX_CIN,R,KukaBe0r,Bernie Kukar
1999_08_JAX_CIN,U,PagaCa0r,Carl Paganelli
1999_08_JAX_CIN,DJ,JohnTo0r,Tom Johnson
1999_08_JAX_CIN,LJ,BergJe0r,Jeff Bergman
1999_08_JAX_CIN,BJ,ReelRi0r,Richard Reels
1999_08_JAX_CIN,SJ,WyanDa0r,Dave Wyant
1999_08_JAX_CIN,FJ,McAuTe0r,Terry McAulay
1999_08_MIA_OAK,R,WintRo0r,Ron Winter
1999_08_MIA_OAK,U,CoukEd0r,Ed Coukart
1999_08_MIA_OAK,DJ,RiveSa0r,Sanford Rivers
1999_08_MIA_OAK,LJ,MaurBr0r,Bruce Maurer
1999_08_MIA_OAK,BJ,SmitBi0r,Billy Smith
1999_08_MIA_OAK,SJ,HillTo0r,Tom Hill
1999_08_MIA_OAK,FJ,ZimmSt0r,Steven Zimmer
1999_08_MIN_DEN,R,CorrTo0r,Tony Corrente
1999_08_MIN_DEN,U,BotcRo0r,Ron Botchan
1999_08_MIN_DEN,DJ,GierTe0r,Terry Gierke
1999_08_MIN_DEN,LJ,BarnTo0r,Tom Barnes
1999_08_MIN_DEN,BJ,HortBu0r,Buddy Horton
1999_08_MIN_DEN,SJ,ToolDo0r,Doug Toole
1999_08_MIN_DEN,FJ,SiffTo0r,Tom Sifferman
1999_08_NE_ARI,R,GrieJo0r,Johnny Grier
1999_08_NE_ARI,U,BallBr0r,Brian Balliet
1999_08_NE_ARI,DJ,StabTo0r,Tom Stabile
1999_08_NE_ARI,LJ,AndeDa0r,Dave Anderson
1999_08_NE_ARI,BJ,GreeSc0r,Scott Green
1999_08_NE_ARI,SJ,LookDe0r,Dean Look
1999_08_NE_ARI,FJ,CarrDa0r,Dave Carroll
1999_08_NYG_PHI,R,AustGe0r,Gerry Austin
1999_08_NYG_PHI,U,DukeJi0r,Jim Duke
1999_08_NYG_PHI,DJ,SchlJo0r,John Schleyer
1999_08_NYG_PHI,LJ,BaynRo0r,Ron Baynes
1999_08_NYG_PHI,BJ,VaugJa0r,Jack Vaughan
1999_08_NYG_PHI,SJ,PattRi0r,Rick Patterson
1999_08_NYG_PHI,FJ,MackKe0r,Kevin Mack
1999_08_SD_KC,R,LuckPh0r,Phil Luckett
1999_08_SD_KC,U,WagnBo0r,Bob Wagner
1999_08_SD_KC,DJ,SlauGa0r,Gary Slaughter
1999_08_SD_KC,LJ,BostBy0r,Byron Boston
1999_08_SD_KC,BJ,LeavBi0r,Bill Leavy
1999_08_SD_KC,SJ,LiebRo0r,Ron Liebsack
1999_08_SD_KC,FJ,WardDa0r,David Warden
1999_08_SEA_GB,R,BlumRo0r,Ron Blum
1999_08_SEA_GB,U,WilsSt0r,Steve wilson
1999_08_SEA_GB,DJ,HittMa0r,Mark Hittner
1999_08_SEA_GB,LJ,PoinAa0r,Aaron Pointer
1999_08_SEA_GB,BJ,DornKi0r,Kirk Dornan
1999_08_SEA_GB,SJ,SpykBi0r,Bill Spyksma
1999_08_SEA_GB,FJ,JuryAl0r,Al Jury
1999_08_STL_TEN,R,McElBo0r,Bob McElwee
1999_08_STL_TEN,U,DawsSc0r,Scott Dawson
1999_08_STL_TEN,DJ,WilsRo0r,Ron Wilson
1999_08_STL_TEN,LJ,PharRo0r,Ron Phares
1999_08_STL_TEN,BJ,HoweJi0r,Jim Howey
1999_08_STL_TEN,SJ,BakeKe0r,Ken Baker
1999_08_STL_TEN,FJ,LoveBi0r,Bill Lovett
1999_08_TB_DET,R,NemmLa0r,Larry Nemmers
1999_08_TB_DET,U,GereNe0r,Neil Gereb
1999_08_TB_DET,DJ,WillDa0r,Dale Williams
1999_08_TB_DET,LJ,StewCh0r,Charles Stewart
1999_08_TB_DET,BJ,SchmBi0r,Bill Schmitz
1999_08_TB_DET,SJ,FincTo0r,Tom Fincken
1999_08_TB_DET,FJ,BaetPa0r,Paul Baetz
1999_09_ARI_NYJ,R,BlumRo0r,Ron Blum
1999_09_ARI_NYJ,U,WilsSt0r,Steve Wilson
1999_09_ARI_NYJ,DJ,HittMa0r,Mark Hittner
1999_09_ARI_NYJ,LJ,PoinAa0r,Aaron Pointer
1999_09_ARI_NYJ,BJ,DornKi0r,Kirk Dornan
1999_09_ARI_NYJ,SJ,SpykBi0r,Bill Spyksma
1999_09_ARI_NYJ,FJ,JuryAl0r,Al Jury
1999_09_BAL_CLE,R,AustGe0r,Gerry Austin
1999_09_BAL_CLE,U,DukeJi0r,Jim Duke
1999_09_BAL_CLE,DJ,SchlJo0r,John Schleyer
1999_09_BAL_CLE,LJ,BaynRo0r,Ron Baynes
1999_09_BAL_CLE,BJ,VaugJa0r,Jack Vaughan
1999_09_BAL_CLE,SJ,PattRi0r,Rick Patterson
1999_09_BAL_CLE,FJ,MackKe0r,Keven Mack
1999_09_BUF_WAS,R,WintRo0r,Ron Winter
1999_09_BUF_WAS,U,CoukEd0r,Ed Coukart
1999_09_BUF_WAS,DJ,RiveSa0r,Sanford Rivers
1999_09_BUF_WAS,LJ,MaurBr0r,Bruce Maurer
1999_09_BUF_WAS,BJ,SmitBi0r,Billy Smith
1999_09_BUF_WAS,SJ,HillTo0r,Tom Hill
1999_09_BUF_WAS,FJ,ZimmSt0r,Steve Zimmer
1999_09_CHI_GB,R,CareMi0r,Mike Carey
1999_09_CHI_GB,U,DeFeGa0r,Garth DeFeiece
1999_09_CHI_GB,DJ,SemoSi0r,Sid Semon
1999_09_CHI_GB,LJ,AndeWa0r,Walt Anderson
1999_09_CHI_GB,BJ,SpitRo0r,Ron Spitler
1999_09_CHI_GB,SJ,MoorTo0r,Tommy Moore
1999_09_CHI_GB,FJ,MorePe0r,Peter Morelli
1999_09_CIN_SEA,R,CorrTo0r,Tony Corrente
1999_09_CIN_SEA,U,BotcRo0r,Ron Botchan
1999_09_CIN_SEA,DJ,GierTe0r,Terry Gierke
1999_09_CIN_SEA,LJ,BarnTo0r,Tom Barnes
1999_09_CIN_SEA,BJ,HortBu0r,Buddy Horton
1999_09_CIN_SEA,SJ,TollDo0r,Doug Tolle
1999_09_CIN_SEA,FJ,SiffTo0r,Tom Sifferman
1999_09_DAL_MIN,R,ColeWa0r,Walt Coleman
1999_09_DAL_MIN,U,RiceJe0r,Jeff Rice
1999_09_DAL_MIN,DJ,HameDa0r,Dale Hamer
1999_09_DAL_MIN,LJ,SteiMa0r,Mark Steinkerchner
1999_09_DAL_MIN,BJ,LawiRo0r,Robert Lawing
1999_09_DAL_MIN,SJ,DunnNe0r,Neely Dunn
1999_09_DAL_MIN,FJ,McGrBo0r,Bob McGrath
1999_09_DEN_SD,R,HantDi0r,Dick Hantag
1999_09_DEN_SD,U,MadsCa0r,Carl Madsen
1999_09_DEN_SD,DJ,BaltMa0r,Mark Baltz
1999_09_DEN_SD,LJ,StepTo0r,Tom Stephan
1999_09_DEN_SD,BJ,DorkDo0r,Don Dorkoqaki
1999_09_DEN_SD,SJ,CarlDo0r,Don Carlsen
1999_09_DEN_SD,FJ,SteeSc0r,Scott Steenson
1999_09_JAX_ATL,R,McElBo0r,Bob McElwee
1999_09_JAX_ATL,U,DawsSc0r,Scott Dawson
1999_09_JAX_ATL,DJ,WilsJa0r,James Wilson
1999_09_JAX_ATL,LJ,PharRo0r,Ron Phares
1999_09_JAX_ATL,BJ,HoweJi0r,Jim Howey
1999_09_JAX_ATL,SJ,BakeKe0r,Ken Baker
1999_09_JAX_ATL,FJ,LoveBi0r,Bill Lovett
1999_09_KC_IND,R,KukaBe0r,Bernie Kukar
1999_09_KC_IND,U,PagaCa0r,Carl Paganelli
1999_09_KC_IND,DJ,JohnTo0r,Tom Johnson
1999_09_KC_IND,LJ,BergJe0r,Jeff Bergman
1999_09_KC_IND,BJ,ReelRi0r,Richard Reels
1999_09_KC_IND,SJ,WyanDa0r,Dave Wyant
1999_09_KC_IND,FJ,McPeLl0r,lloyd McPeters
1999_09_PHI_CAR,R,CaroBi0r,Bill Carollo
1999_09_PHI_CAR,U,HannBu0r,Butch Hannah
1999_09_PHI_CAR,DJ,VeteTo0r,Tony Veteri
1999_09_PHI_CAR,LJ,MontBe0r,Ben Montgomery
1999_09_PHI_CAR,BJ,PagaPe0r,Perry Paganelli
1999_09_PHI_CAR,SJ,RoseLa0r,Larry Rose
1999_09_PHI_CAR,FJ,MillTi0r,Tim millis
1999_09_PIT_SF,R,WhitTo0r,Tom White
1999_09_PIT_SF,U,QuirJi0r,Jim Quirk
1999_09_PIT_SF,DJ,WeidPa0r,Paul Weidner
1999_09_PIT_SF,LJ,MariRo0r,Ron Marinucci
1999_09_PIT_SF,BJ,WaggBo0r,Bob Waggoner
1999_09_PIT_SF,SJ,LaneGa0r,Gary Lane
1999_09_PIT_SF,FJ,MackKe0r,Kevin Mack
1999_09_STL_DET,R,GrieJo0r,Johnny Grier
1999_09_STL_DET,U,BallBr0r,Brian Balliet
1999_09_STL_DET,DJ,StabTo0r,Tom Stabile
1999_09_STL_DET,LJ,AndeDa0r,Dave Anderson
1999_09_STL_DET,BJ,GreeSc0r,Scott Green
1999_09_STL_DET,SJ,LookDe0r,Dean Look
1999_09_STL_DET,FJ,CarrDu0r,Duke Carrole
1999_09_TB_NO,R,HochEd0r,Ed Hochuli
1999_09_TB_NO,U,BrowCh0r,Chad Brown
1999_09_TB_NO,DJ,HaywGe0r,George Hayward
1999_09_TB_NO,LJ,SpanMi0r,Michael Spanier
1999_09_TB_NO,BJ,CareDo0r,Don Carey
1999_09_TB_NO,SJ,HayeLa0r,Laird Hayes
1999_09_TB_NO,FJ,SaraJi0r,Jim Saracino
1999_09_TEN_MIA,R,TripJe0r,Jeff Triplette
1999_09_TEN_MIA,U,DaopJi0r,Jim Daopoulos
1999_09_TEN_MIA,DJ,FranEa0r,Earnie Frantz
1999_09_TEN_MIA,LJ,ArthGa0r,Gary Arthur
1999_09_TEN_MIA,BJ,SkelBo0r,Bobby Skelton
1999_09_TEN_MIA,SJ,McAuTe0r,Terry McAulay
1999_09_TEN_MIA,FJ,CheeBo0r,Boris Cheek
1999_10_BAL_JAX,R,ColeWa0r,Walt Coleman
1999_10_BAL_JAX,U,RiceJe0r,Jeff Rice
1999_10_BAL_JAX,DJ,HameDa0r,Dale Hamer
1999_10_BAL_JAX,LJ,SteiMa0r,Mark Steinkerchner
1999_10_BAL_JAX,BJ,LawiBo0r,Bob Lawin
1999_10_BAL_JAX,SJ,DunnNe0r,Neely Dunn
1999_10_BAL_JAX,FJ,McGrBo0r,Bob McGrath
1999_10_CAR_STL,R,LuckPh0r,Phil Luckett
1999_10_CLE_PIT,R,GrieJo0r,Johnny Grier
1999_10_CLE_PIT,U,BallBr0r,Brian Balliet
1999_10_CLE_PIT,DJ,StabTo0r,Tom Stabile
1999_10_CLE_PIT,LJ,AndeDa0r,Dave Anderson
1999_10_CLE_PIT,BJ,GreeSc0r,Scott Green
1999_10_CLE_PIT,SJ,LookDe0r,Dean Look
1999_10_CLE_PIT,FJ,CarrDu0r,Duke Carroll
1999_10_DEN_SEA,R,HochEd0r,Ed Hochuli
1999_10_DEN_SEA,U,BrowCh0r,Chad Brown
1999_10_DEN_SEA,DJ,HaywGe0r,George Hayward
1999_10_DEN_SEA,LJ,SpanMi0r,Michael Spanier
1999_10_DEN_SEA,BJ,CareDo0r,Don Carey
